cubic,7,7,204,0.449,0.196,1448,1500,536,1448,1437,27,19730116101,19730050190,13697107,403187,13697105,37.1,NaN,32060,47.7,6.33,13697060,31152,14480,64088,NaN,0,
cubic,7,7,204,0.979,0.981,1448,1500,536,1448,1437,27,19930263045,19930197134,13836048,407178,13836046,17,NaN,32500,34.9,NaN,13836001,31584,14480,64088,NaN,0,
cubic,7,7,204,0.431,0.256,1448,1500,536,1448,1437,27,20160163333,20160097422,13995642,411673,13995640,38.6,NaN,32948,55.4,1.78,13995595,32000,14480,64088,NaN,0,
cubic,7,7,204,0.279,0.133,1448,1500,536,1448,1437,27,20363324933,20363259022,14136664,415783,14136662,59.7,NaN,33392,56.8,3.86,14136617,32428,14480,64088,NaN,0,
cubic,7,7,204,0.473,0.366,1448,1500,536,1448,1437,27,20633071109,20633005198,14323926,420980,14323924,35.2,NaN,33832,62.7,1.49,14323879,32848,14480,64088,NaN,0,
cubic,7,7,204,0.293,0.085,1448,1500,536,1448,1437,27,20860218885,20860217382,14481612,425549,14481610,56.8,NaN,34276,49,5.18,14481609,33280,14480,64088,NaN,0,
cubic,7,7,204,0.422,0.102,1448,1500,536,1448,1437,27,21063904773,21063838862,14623008,429734,14623006,39.4,NaN,34728,33.5,1.96,14622961,33720,14480,64088,NaN,0,
cubic,7,7,204,0.331,0.154,1448,1500,536,1448,1437,27,21261692421,21261692422,14760311,433687,14760309,50.3,NaN,35176,60.3,1.69,14760310,34160,14480,64088,NaN,0,
cubic,7,7,204,0.66,0.82,1448,1500,536,1448,1437,27,21458431493,21458430742,14896892,437692,14896890,25.2,NaN,35628,69.9,NaN,14896890,34608,14480,64088,NaN,0,
cubic,7,7,204,0.314,0.085,1448,1500,536,1448,1437,27,21679156741,21679156742,15050118,442176,15050116,53,4,36080,42.3,3.96,15050117,35052,14480,64088,NaN,0,
cubic,7,7,204,0.348,0.073,1448,1500,536,1448,1437,27,21874060805,21874060806,15185416,446029,15185414,47.8,NaN,36524,40.8,2.67,15185415,35488,14480,64088,NaN,0,
cubic,7,7,204,0.271,0.1,1448,1500,536,1448,1437,27,22097014277,22096948366,15340194,450521,15340192,61.4,NaN,36964,65.7,6.04,15340147,35900,14480,64088,NaN,0,
cubic,7,7,204,0.569,0.101,1448,1500,536,1448,2298,27,22299389445,22299322782,15480664,454564,15480662,46.8,NaN,37404,74.4,2.77,15480616,36324,14480,64088,NaN,0,
cubic,7,7,204,0.516,0.174,1448,1500,536,1448,2298,27,22502551045,22502550294,15621689,458661,15621687,51.6,NaN,37856,66.8,3.15,15621687,36760,14480,64088,NaN,0,
cubic,7,7,204,0.607,0.365,1448,1500,536,1448,2298,27,22676221445,22676155534,15742253,462094,15742251,43.9,NaN,38316,62.5,NaN,15742206,37212,14480,64088,NaN,0,
cubic,7,7,204,0.448,0.211,1448,1500,536,1448,2298,27,22867586565,22867586566,15875097,465887,15875095,59.4,4,38780,55.2,5,15875096,37660,14480,64088,NaN,0,
cubic,7,7,204,0.319,0.063,1448,1500,536,1448,2298,27,23031033349,23030967438,15988554,469089,15988552,83.4,NaN,39236,52.4,3.16,15988507,38108,14480,64088,NaN,0,
cubic,7,7,204,0.221,0.071,1448,1500,536,1448,2298,27,23271026181,23271026182,16155154,473932,16155152,120,4,39688,144,2.17,16155153,38528,14480,64088,NaN,0,
cubic,7,7,204,0.497,0.682,1448,1500,536,1448,2298,27,23496994309,23496927646,16312018,478574,16312016,53.6,NaN,40136,178,7.37,16311970,38952,14480,64088,NaN,0,
cubic,7,7,204,0.678,0.462,1448,1500,536,1448,2298,27,23685869061,23685869062,16443137,482473,16443135,39.3,NaN,40596,33.9,2.52,16443136,39400,14480,64088,NaN,0,
cubic,7,7,204,0.447,0.082,1448,1500,536,1448,2298,27,23846563333,23846563334,16554686,485641,16554684,59.6,4,41060,97.1,3.72,16554685,39828,14480,64088,NaN,0,
cubic,7,7,204,0.462,0.336,1448,1500,536,1448,2298,27,24000572933,24000572934,16661597,488629,16661595,57.6,4,41512,48.7,1.42,16661596,40272,14480,64088,NaN,0,
cubic,7,7,204,0.497,0.32,1448,1500,536,1448,2298,27,24124304901,24124238238,16747485,491067,16747483,53.6,NaN,41960,84.1,3.44,16747437,40708,14480,64088,NaN,0,
cubic,7,7,204,0.473,0.107,1448,1500,536,1448,2298,27,24293125637,24293124886,16864669,494362,16864667,56.3,NaN,42432,16.3,2.46,16864667,41172,14480,64088,NaN,0,
cubic,7,7,204,3.276,0.992,1448,1500,536,1448,2298,27,24413318661,24412916422,16948086,496717,16948084,8.13,4,43004,20.9,2.82,16947807,41740,14480,64088,NaN,0,
cubic,7,7,204,0.441,0.134,1448,1500,536,1448,2298,27,24522239493,24522173582,17023629,498805,17023627,60.4,NaN,43560,59.6,2.16,17023582,42288,14480,64088,NaN,0,
cubic,7,7,204,0.633,0.461,1448,1500,536,1448,2298,27,24700366341,24700366342,17147283,502310,17147281,42.1,NaN,44020,50.5,1.13,17147282,42736,14480,64088,NaN,0,
cubic,7,7,204,0.474,0.188,1448,1500,536,1448,2298,27,24869056005,24868990094,17264388,505668,17264386,56.2,NaN,44492,61.3,2.55,17264341,43196,14480,64088,NaN,0,
cubic,7,7,204,1.07,0.43,1448,1500,536,1448,2298,27,25055571461,25055569958,17393866,509417,17393864,24.9,NaN,44952,22.9,2.97,17393863,43644,14480,64088,NaN,0,
cubic,7,7,204,0.397,0.168,1448,1500,536,1448,2298,27,25173929477,25173929478,17476020,511724,17476018,67.1,4,45428,77.9,2.14,17476019,44116,14480,64088,NaN,0,
cubic,7,7,204,0.405,0.105,1448,1500,536,1448,2298,27,25347730949,25347665038,17596661,515155,17596659,65.7,NaN,45900,42.7,2.02,17596614,44580,14480,64088,NaN,0,
cubic,7,7,204,0.988,0.731,1448,1500,536,1448,2298,27,25505803781,25505737870,17706374,518255,17706372,26.9,NaN,46364,48.5,NaN,17706327,45036,14480,64088,NaN,0,
cubic,7,7,204,0.2,0.064,1448,1500,536,1448,2298,27,25699790341,25699790342,17841042,522264,17841040,133,NaN,46812,159,3.48,17841041,45464,14480,64088,NaN,0,
cubic,7,7,204,0.58,0.2,1448,1500,536,1448,2298,27,25852227077,25852227078,17946851,525226,17946849,45.9,NaN,47264,55,1.79,17946850,45900,14480,64088,NaN,0,
cubic,7,7,204,0.333,0.051,1448,1500,536,1448,2298,27,26050014725,26050014726,18084146,529129,18084144,79.9,4,47740,74,4.39,18084145,46356,14480,64088,NaN,0,
cubic,7,7,204,0.389,0.147,1448,1500,536,1448,2298,27,26245967365,26245967366,18220176,533054,18220174,68.4,NaN,48204,83,NaN,18220175,46808,14480,64088,NaN,0,
cubic,7,7,204,0.282,0.061,1448,1500,536,1448,2298,27,26412166661,26412035590,18335530,536307,18335528,94.4,NaN,48648,90.9,1.76,18335438,47240,14480,64088,NaN,0,
cubic,7,7,204,0.607,0.24,1448,1500,536,1448,2298,27,26589376005,26589310094,18458545,539902,18458543,43.9,NaN,49096,71.6,3.57,18458498,47680,14480,64088,NaN,0,
